Precinct	Register Voters	Ballots Cast	Turnout %
08055	428	161	37.62
08056	691	285	41.24
09001	763	246	32.24
09002	672	218	32.44
09003	825	148	17.94
09004	606	190	31.35
09005	707	242	34.23
09006	697	255	36.59
09007	648	169	26.08
09008	864	207	23.96
09009	760	298	39.21
09010	688	202	29.36
09011	637	184	28.89
09012	743	282	37.95
09013	707	312	44.13
09014	767	347	45.24
09015	1029	159	15.45
09016	675	235	34.81
09017	716	188	26.26
09018	640	158	24.69
09019	673	221	32.84
09020	719	287	39.92
09021	703	226	32.15
09022	673	281	41.75
09023	693	286	41.27
09024	697	273	39.17
09025	682	255	37.39
09026	935	153	16.36
09027	705	224	31.77
09028	650	125	19.23
09029	724	232	32.04
09030	638	201	31.50
09031	729	203	27.85
09032	706	238	33.71
09033	700	184	26.29
09034	740	193	26.08
09035	668	269	40.27
09036	704	212	30.11
09037	773	329	42.56
09038	694	234	33.72
09039	725	260	35.86
09040	770	293	38.05
09041	632	221	34.97
09042	701	305	43.51
09043	790	205	25.95
09044	584	240	41.10
09045	666	187	28.08
09046	776	254	32.73
09047	691	323	46.74
09048	708	278	39.27
09049	671	235	35.02
09050	756	363	48.02
09051	634	269	42.43
10001	688	243	35.32
10002	660	324	49.09
10003	709	315	44.43
10004	827	194	23.46
10005	673	257	38.19
10006	608	245	40.30
10007	630	198	31.43
10008	620	130	20.97
10009	691	339	49.06
10010	685	341	49.78
10011	923	346	37.49
10012	498	196	39.36
10013	884	297	33.60
10014	897	425	47.38
10015	1263	482	38.16
10016	608	208	34.21
10017	871	429	49.25
10018	640	147	22.97
10019	728	340	46.70
10020	739	340	46.01
10021	814	321	39.43
10022	549	161	29.33
10023	692	279	40.32
10024	649	355	54.70
10025	270	79	29.26
10026	758	181	23.88
10027	1032	236	22.87
10028	839	363	43.27
10029	736	254	34.51
10030	742	248	33.42
10031	711	216	30.38
10032	735	286	38.91
10033	583	208	35.68
10034	675	158	23.41
10035	747	406	54.35
10036	198	79	39.90
11001	772	321	41.58
11002	894	33	3.69
11003	631	199	31.54
11004	741	289	39.00
11005	1006	278	27.63
11006	835	249	29.82
11007	704	185	26.28
11008	787	252	32.02
11009	820	255	31.10
11010	833	280	33.61
11011	832	304	36.54
11012	962	572	59.46
11013	943	490	51.96
11014	505	177	35.05
11015	352	127	36.08
11016	694	225	32.42
11017	748	290	38.77
11018	713	269	37.73
11019	941	341	36.24
11020	572	234	40.91
11021	813	477	58.67
11022	961	393	40.89
11023	422	204	48.34
11024	740	463	62.57
11025	646	297	45.98
11026	838	418	49.88
11027	455	102	22.42
11028	455	179	39.34
11029	774	395	51.03
11030	594	144	24.24
11031	704	344	48.86
11032	349	192	55.01
11033	737	210	28.49
11034	302	127	42.05
11035	246	138	56.10
11036	449	140	31.18
11037	331	100	30.21
11038	369	95	25.75
12001	662	287	43.35
12002	681	184	27.02
12003	765	307	40.13
12004	676	245	36.24
12005	740	231	31.22
12006	815	227	27.85
12007	789	196	24.84
12008	819	252	30.77
12009	651	200	30.72
12010	815	201	24.66
12011	811	218	26.88
12012	806	193	23.95
12013	823	220	26.73
12014	786	177	22.52
12015	846	219	25.89
12016	809	178	22.00
12017	847	234	27.63
12018	845	188	22.25
12019	733	220	30.01
12020	849	234	27.56
12021	785	234	29.81
12022	862	166	19.26
12023	715	241	33.71
13001	445	237	53.26
13002	436	262	60.09
13003	429	136	31.70
13004	580	298	51.38
13005	616	273	44.32
13006	467	277	59.31
13007	472	189	40.04
13008	396	206	52.02
13009	562	198	35.23
13010	477	262	54.93
13011	558	300	53.76
13012	519	191	36.80
13013	511	232	45.40
13014	512	211	41.21
13015	741	346	46.69
13016	399	160	40.10
13017	473	232	49.05
13018	444	206	46.40
13019	618	230	37.22
13020	366	166	45.36
13021	576	321	55.73
13022	565	269	47.61
13023	436	168	38.53
13024	464	212	45.69
13025	558	242	43.37
13026	523	264	50.48
13027	475	216	45.47
13028	440	182	41.36
13029	412	185	44.90
13030	377	156	41.38
13031	587	273	46.51
13032	484	250	51.65
13033	461	238	51.63
13034	520	281	54.04
13035	433	213	49.19
13036	317	132	41.64
13037	571	285	49.91
13038	435	245	56.32
13039	511	233	45.60
13040	429	196	45.69
13041	551	232	42.11
13042	517	286	55.32
13043	493	277	56.19
13044	573	366	63.87
13045	553	284	51.36
13046	632	245	38.77
13047	583	226	38.77
13048	435	227	52.18
14001	666	349	52.40
14002	840	316	37.62
14003	646	199	30.80
14004	584	246	42.12
14005	913	282	30.89
14006	303	112	36.96
14007	763	220	28.83
14008	750	210	28.00
14009	699	296	42.35
14010	488	155	31.76
14011	377	135	35.81
14012	642	217	33.80
14013	484	189	39.05
14014	598	188	31.44
14015	667	199	29.84
14016	531	176	33.15
14017	538	223	41.45
14018	268	88	32.84
14019	611	184	30.11
14020	498	139	27.91
14021	608	211	34.70
14022	820	231	28.17
14023	519	215	41.43
14024	680	341	50.15
14025	432	136	31.48
14026	490	122	24.90
14027	615	195	31.71
14028	512	142	27.73
14029	549	175	31.88
14030	373	80	21.45
14031	358	115	32.12
15001	768	233	30.34
15002	658	143	21.73
15003	663	162	24.43
15004	788	226	28.68
15005	816	189	23.16
15006	849	225	26.50
15007	743	188	25.30
15008	729	219	30.04
15009	901	274	30.41
15010	875	247	28.23
15011	845	233	27.57
15012	787	259	32.91
15013	811	182	22.44
15014	776	148	19.07
15015	742	161	21.70
15016	766	216	28.20
15017	646	197	30.50
15018	720	168	23.33
15019	708	221	31.21
15020	755	170	22.52
15021	613	162	26.43
15022	769	178	23.15
15023	774	179	23.13
15024	731	146	19.97
16001	776	184	23.71
16002	746	200	26.81
16003	712	173	24.30
16004	744	177	23.79
16005	742	152	20.49
16006	724	191	26.38
16007	708	166	23.45
16008	633	118	18.64
16009	781	211	27.02
16010	715	187	26.15
16011	725	162	22.34
16012	729	131	17.97
16013	777	146	18.79
16014	688	157	22.82
16015	756	195	25.79
16016	688	195	28.34
16017	787	146	18.55
16018	751	198	26.36
16019	729	168	23.05
16020	692	156	22.54
16021	750	149	19.87
16022	773	147	19.02
16023	751	152	20.24
16024	454	132	29.07
16025	760	224	29.47
16026	688	183	26.60
16027	691	163	23.59
16028	738	212	28.73
16029	760	177	23.29
16030	733	175	23.87
16031	724	226	31.22
16032	758	153	20.18
16033	751	226	30.09
16034	742	189	25.47
16035	796	151	18.97
16036	599	159	26.54
17001	665	215	32.33
17002	802	201	25.06
17003	827	217	26.24
17004	840	276	32.86
17005	685	215	31.39
17006	768	174	22.66
17007	748	137	18.32
17008	808	208	25.74
17009	782	234	29.92
17010	784	253	32.27
17011	699	195	27.90
17012	858	204	23.78
17013	716	195	27.23
17014	762	210	27.56
17015	828	230	27.78
17016	775	156	20.13
17017	770	189	24.55
17018	731	271	37.07
17019	674	139	20.62
17020	740	306	41.35
17021	745	336	45.10
17022	729	222	30.45
17023	633	157	24.80
17024	789	297	37.64
17025	682	152	22.29
17026	835	286	34.25
17027	785	213	27.13
17028	691	201	29.09
17029	770	253	32.86
17030	634	174	27.44
17031	696	146	20.98
17032	723	178	24.62
17033	684	157	22.95
17034	719	177	24.62
17035	715	212	29.65
17036	729	260	35.67
17037	684	187	27.34
17038	899	260	28.92
17039	708	238	33.62
17040	728	229	31.46
17041	759	277	36.50
18001	609	181	29.72
18002	651	201	30.88
18003	580	238	41.03
18004	631	277	43.90
18005	596	184	30.87
18006	529	221	41.78
18007	678	266	39.23
18008	645	281	43.57
18009	573	280	48.87
18010	723	358	49.52
18011	575	197	34.26
18012	594	252	42.42
18013	667	294	44.08
18014	655	255	38.93
18015	734	264	35.97
18016	636	262	41.19
18017	666	244	36.64
18018	608	283	46.55
18019	647	280	43.28
18020	611	237	38.79
18021	720	343	47.64
18022	697	345	49.50
18023	643	194	30.17
18024	632	206	32.59
18025	613	219	35.73
18026	666	348	52.25
18027	639	191	29.89
18028	602	244	40.53
18029	664	225	33.89
18030	663	227	34.24
18031	627	255	40.67
18032	663	274	41.33
18033	588	212	36.05
18034	677	383	56.57
18035	646	332	51.39
18036	661	235	35.55
18037	667	294	44.08
18038	633	263	41.55
18039	627	164	26.16
18040	649	295	45.45
18041	693	300	43.29
18042	669	198	29.60
18043	538	184	34.20
18044	589	236	40.07
18045	689	220	31.93
18046	675	254	37.63
18047	575	161	28.00
18048	600	190	31.67
18049	546	163	29.85
18050	624	184	29.49
19001	543	318	58.56
19002	751	437	58.19
19003	495	240	48.48
19004	700	380	54.29
19005	616	377	61.20
19006	636	339	53.30
19007	581	319	54.91
19008	691	340	49.20
19009	432	255	59.03
19010	684	387	56.58
19011	645	326	50.54
19012	532	277	52.07
19013	712	357	50.14
19014	684	348	50.88
19015	833	427	51.26
19016	640	325	50.78
19017	544	294	54.04
19018	533	307	57.60
19019	718	401	55.85
19020	580	257	44.31
19021	672	353	52.53
19022	614	352	57.33
19023	600	332	55.33
19024	448	256	57.14
19025	564	310	54.96
19026	613	331	54.00
19027	594	312	52.53
19028	736	348	47.28
19029	682	293	42.96
19030	585	267	45.64
19031	498	297	59.64
19032	579	297	51.30
19033	628	324	51.59
19034	556	326	58.63
19035	486	286	58.85
19036	813	346	42.56
19037	571	297	52.01
19038	541	286	52.87
19039	250	80	32.00
19040	610	330	54.10
19041	591	292	49.41
19042	466	259	55.58
19043	863	379	43.92
19044	712	351	49.30
19045	572	343	59.97
19046	645	356	55.19
19047	810	461	56.91
19048	856	316	36.92
19049	714	403	56.44
19050	498	248	49.80
19051	647	382	59.04
19052	709	327	46.12
19053	566	313	55.30
19054	520	248	47.69
19055	571	282	49.39
19056	594	371	62.46
19057	492	283	57.52
20001	659	183	27.77
20002	471	108	22.93
20003	653	177	27.11
20004	507	91	17.95
20005	811	225	27.74
20006	506	97	19.17
20007	866	178	20.55
20008	691	236	34.15
20009	776	285	36.73
20010	660	165	25.00
20011	941	254	26.99
20012	642	123	19.16
20013	1000	251	25.10
20014	412	171	41.50
20015	835	148	17.72
20016	690	261	37.83
20017	666	135	20.27
20018	663	174	26.24
20019	796	227	28.52
20020	635	126	19.84
20021	742	163	21.97
20022	744	300	40.32
20023	831	254	30.57
20024	670	215	32.09
20025	717	193	26.92
20026	602	242	40.20
20027	523	145	27.72
20028	560	170	30.36
20029	883	298	33.75
20030	427	114	26.70
20031	832	223	26.80
20032	858	228	26.57
20033	579	136	23.49
20034	675	274	40.59
20035	914	141	15.43
20036	379	81	21.37
20037	303	80	26.40
20038	380	92	24.21
20039	163	37	22.70
21001	728	292	40.11
21002	669	184	27.50
21003	727	273	37.55
21004	819	245	29.91
21005	727	304	41.82
21006	680	230	33.82
21007	665	298	44.81
21008	692	261	37.72
21009	702	318	45.30
21010	711	251	35.30
21011	732	258	35.25
21012	706	250	35.41
21013	765	202	26.41
21014	789	325	41.19
21015	671	209	31.15
21016	687	238	34.64
21017	744	220	29.57
21018	751	275	36.62
21019	754	271	35.94
21020	675	240	35.56
21021	689	216	31.35
21022	681	259	38.03
21023	648	251	38.73
21024	712	258	36.24
21025	630	259	41.11
21026	768	226	29.43
21027	707	269	38.05
21028	891	310	34.79
21029	742	271	36.52
21030	677	194	28.66
21031	456	197	43.20
21032	691	244	35.31
21033	747	239	31.99
21034	786	236	30.03
21035	724	283	39.09
21036	692	281	40.61
21037	613	233	38.01
21038	726	202	27.82
21039	629	189	30.05
21040	648	213	32.87
21041	718	276	38.44
21042	773	291	37.65
21043	766	260	33.94
21044	738	263	35.64
21045	746	254	34.05
21046	722	273	37.81
21047	721	224	31.07
21048	684	253	36.99
21049	751	288	38.35
21050	704	222	31.53
21051	726	287	39.53
21052	750	266	35.47
21053	573	196	34.21
21054	621	212	34.14
22001	454	157	34.58
22002	723	272	37.62
22003	1048	269	25.67
22004	596	182	30.54
22005	786	220	27.99
22006	800	248	31.00
22007	535	149	27.85
22008	775	273	35.23
22009	721	186	25.80
22010	955	299	31.31
22011	765	193	25.23
22012	657	234	35.62
22013	802	214	26.68
22014	805	190	23.60
22015	659	160	24.28
22016	653	186	28.48
22017	874	221	25.29
22018	756	185	24.47
22019	409	92	22.49
22020	773	188	24.32
22021	894	279	31.21
22022	802	187	23.32
22023	922	313	33.95
22024	960	266	27.71
22025	783	223	28.48
23001	533	355	66.60
23002	564	272	48.23
23003	562	323	57.47
23004	600	352	58.67
23005	577	196	33.97
23006	620	274	44.19
23007	562	173	30.78
23008	666	314	47.15
23009	523	184	35.18
23010	658	254	38.60
23011	655	227	34.66
23012	545	338	62.02
23013	548	161	29.38
23014	526	283	53.80
23015	581	169	29.09
23016	540	307	56.85
23017	533	131	24.58
23018	547	257	46.98
23019	599	176	29.38
23020	550	131	23.82
23021	558	344	61.65
23022	601	279	46.42
23023	539	281	52.13
23024	571	180	31.52
23025	640	211	32.97
23026	632	283	44.78
23027	499	330	66.13
23028	579	309	53.37
23029	526	248	47.15
23030	631	240	38.03
23031	547	184	33.64
23032	605	234	38.68
23033	677	193	28.51
23034	642	193	30.06
23035	450	232	51.56
23036	544	354	65.07
23037	544	311	57.17
23038	509	269	52.85
23039	616	194	31.49
24001	743	205	27.59
24002	788	196	24.87
24003	844	187	22.16
24004	563	161	28.60
24005	454	137	30.18
24006	712	207	29.07
24007	411	102	24.82
24008	457	147	32.17
24009	762	186	24.41
24010	425	95	22.35
24011	879	215	24.46
24012	479	127	26.51
24013	459	128	27.89
24014	755	196	25.96
24015	476	127	26.68
24016	765	195	25.49
24017	621	156	25.12
24018	777	234	30.12
24019	832	222	26.68
24020	632	184	29.11
24021	413	129	31.23
24022	903	259	28.68
24023	735	186	25.31
24024	1023	247	24.14
24025	732	189	25.82
24026	841	313	37.22
24027	766	215	28.07
24028	580	167	28.79
24029	483	161	33.33
24030	407	112	27.52
24031	794	207	26.07
24032	435	124	28.51
24033	475	108	22.74
24034	737	181	24.56
24035	632	216	34.18
24036	908	255	28.08
24037	463	112	24.19
24038	568	184	32.39
24039	769	265	34.46
24040	814	187	22.97
24041	538	167	31.04
25001	647	239	36.94
25002	760	257	33.82
25003	828	207	25.00
25004	709	200	28.21
25005	774	248	32.04
25006	695	109	15.68
25007	813	270	33.21
25008	776	271	34.92
25009	820	283	34.51
25010	828	186	22.46
25011	838	286	34.13
25012	742	251	33.83
25013	846	281	33.22
25014	737	188	25.51
25015	724	266	36.74
25016	845	179	21.18
25017	762	310	40.68
25018	899	302	33.59
25019	919	282	30.69
25020	758	199	26.25
25021	928	263	28.34
25022	757	261	34.48
25023	786	303	38.55
25024	804	267	33.21
25025	684	264	38.60
25026	793	272	34.30
25027	818	184	22.49
25028	794	278	35.01
25029	746	261	34.99
25030	787	244	31.00
25031	841	187	22.24
25032	736	246	33.42
26001	609	169	27.75
26002	593	175	29.51
26003	574	170	29.62
26004	556	143	25.72
26005	515	150	29.13
26006	634	168	26.50
26007	453	122	26.93
26008	402	82	20.40
26009	593	164	27.66
26010	530	151	28.49
26011	546	177	32.42
26012	602	170	28.24
26013	425	113	26.59
26014	432	109	25.23
26015	482	86	17.84
26016	444	98	22.07
26017	445	159	35.73
26018	508	154	30.31
26019	455	101	22.20
26020	571	173	30.30
26021	772	212	27.46
26022	445	109	24.49
26023	474	108	22.78
26024	553	167	30.20
26025	511	165	32.29
26026	469	95	20.26
26027	619	186	30.05
26028	606	221	36.47
26029	387	90	23.26
26030	383	133	34.73
26031	358	99	27.65
26032	604	166	27.48
26033	556	168	30.22
26034	586	200	34.13
26035	541	190	35.12
26036	507	148	29.19
26037	591	151	25.55
26038	375	106	28.27
26039	594	172	28.96
26040	380	78	20.53
26041	603	216	35.82
26042	424	144	33.96
26043	459	96	20.92
26044	352	98	27.84
26045	412	64	15.53
26046	366	98	26.78
26047	511	124	24.27
26048	482	157	32.57
26049	420	99	23.57
27001	739	152	20.57
27002	771	270	35.02
27003	567	116	20.46
27004	456	116	25.44
27005	676	160	23.67
27006	578	167	28.89
27007	818	232	28.36
27008	719	166	23.09
27009	305	97	31.80
27010	772	268	34.72
27011	616	146	23.70
27012	432	116	26.85
27013	898	333	37.08
27014	506	108	21.34
27015	685	138	20.15
27016	602	159	26.41
27017	736	210	28.53
27018	680	180	26.47
27019	686	147	21.43
27020	629	145	23.05
27021	555	161	29.01
27022	623	131	21.03
27023	611	179	29.30
27024	752	153	20.35
27025	673	178	26.45
27026	603	206	34.16
27027	805	196	24.35
27028	273	120	43.96
27029	740	151	20.41
27030	459	126	27.45
27031	628	166	26.43
27032	626	161	25.72
27033	671	162	24.14
27034	704	214	30.40
27035	687	172	25.04
27036	520	146	28.08
27037	657	268	40.79
27038	917	359	39.15
27039	510	180	35.29
27040	826	232	28.09
27041	712	235	33.01
27042	415	145	34.94
27043	661	160	24.21
27044	729	173	23.73
27045	724	209	28.87
27046	434	135	31.11
27047	512	209	40.82
27048	898	250	27.84
27049	612	139	22.71
27050	679	186	27.39
28001	677	135	19.94
28002	686	159	23.18
28003	596	142	23.83
28004	532	138	25.94
28005	340	144	42.35
28006	252	138	54.76
28007	881	166	18.84
28008	488	93	19.06
28009	912	192	21.05
28010	698	200	28.65
28011	1172	266	22.70
28012	796	187	23.49
28013	666	200	30.03
28014	752	195	25.93
28015	244	86	35.25
28016	525	106	20.19
28017	687	154	22.42
28018	454	166	36.56
28019	553	164	29.66
28020	656	183	27.90
28021	590	159	26.95
28022	606	156	25.74
28023	974	208	21.36
28024	754	147	19.50
28025	849	236	27.80
28026	920	186	20.22
28027	547	180	32.91
28028	644	209	32.45
28029	623	83	13.32
28030	90	40	44.44
28031	990	276	27.88
28032	772	178	23.06
28033	895	207	23.13
28034	1278	265	20.74
28035	922	203	22.02
28036	492	127	25.81
28037	1059	225	21.25
28038	459	115	25.05
28039	583	122	20.93
28040	951	211	22.19
28041	637	141	22.14
28042	828	184	22.22
28043	975	210	21.54
28044	636	136	21.38
28045	706	121	17.14
28046	1062	285	26.84
29001	746	343	45.98
29002	1169	380	32.51
29003	973	274	28.16
29004	921	275	29.86
29005	770	221	28.70
29006	838	184	21.96
29007	635	250	39.37
29008	814	139	17.08
29009	718	353	49.16
29010	753	387	51.39
29011	503	139	27.63
29012	833	287	34.45
29013	873	247	28.29
29014	754	273	36.21
29015	818	296	36.19
29016	848	282	33.25
29017	701	207	29.53
29018	801	231	28.84
29019	804	253	31.47
29020	1019	332	32.58
29021	1083	250	23.08
29022	733	188	25.65
29023	714	261	36.55
29024	703	207	29.45
29025	833	288	34.57
29026	720	272	37.78
29027	685	241	35.18
29028	1012	318	31.42
29029	786	224	28.50
29030	732	343	46.86
29031	771	225	29.18
29032	742	212	28.57
29033	499	235	47.09
29034	444	164	36.94
29035	668	176	26.35
29036	662	236	35.65
29037	740	228	30.81
29038	740	201	27.16
29039	780	193	24.74
29040	829	294	35.46
29041	707	241	34.09
29042	898	253	28.17
29043	746	319	42.76
29044	997	309	30.99
30001	749	191	25.50
30002	783	216	27.59
30003	477	152	31.87
30004	740	182	24.59
30005	679	121	17.82
30006	606	161	26.57
30007	754	196	25.99
30008	814	211	25.92
30009	678	155	22.86
30010	868	194	22.35
30011	697	146	20.95
30012	729	154	21.12
30013	696	153	21.98
30014	577	110	19.06
30015	542	228	42.07
30016	426	86	20.19
30017	746	203	27.21
30018	798	174	21.80
30019	788	149	18.91
30020	720	211	29.31
30021	569	178	31.28
30022	862	192	22.27
30023	786	152	19.34
30024	828	169	20.41
30025	905	205	22.65
30026	516	110	21.32
30027	470	112	23.83
30028	679	209	30.78
30029	523	90	17.21
30030	373	61	16.35
30031	463	138	29.81
30032	498	137	27.51
31001	599	149	24.87
31002	472	139	29.45
31003	527	148	28.08
31004	564	172	30.50
31005	488	160	32.79
31006	431	158	36.66
31007	573	139	24.26
31008	459	102	22.22
31009	596	135	22.65
31010	519	126	24.28
31011	467	114	24.41
31012	495	127	25.66
31013	608	142	23.36
31014	479	129	26.93
31015	476	128	26.89
31016	604	198	32.78
31017	541	165	30.50
31018	528	160	30.30
31019	449	131	29.18
31020	479	136	28.39
