Precinct	Register Voters	Ballots Cast	Turnout %
07012	810	232	28.64
07013	483	172	35.61
07014	900	249	27.67
07015	652	247	37.88
07016	783	156	19.92
07017	665	187	28.12
07018	737	221	29.99
07019	658	233	35.41
07020	706	167	23.65
07021	636	159	25.00
07022	742	194	26.15
07023	602	261	43.36
07024	665	196	29.47
07025	746	165	22.12
07026	557	195	35.01
07027	634	204	32.18
07028	640	171	26.72
07029	650	196	30.15
07030	667	160	23.99
07031	576	146	25.35
07032	764	371	48.56
07033	755	374	49.54
07034	797	320	40.15
07035	779	232	29.78
07036	755	302	40.00
07037	663	279	42.08
07038	698	196	28.08
07039	644	238	36.96
07040	614	225	36.64
07041	719	222	30.88
07042	664	204	30.72
07043	696	221	31.75
07044	684	181	26.46
07045	872	179	20.53
07046	266	125	46.99
08001	736	254	34.51
08002	801	233	29.09
08003	673	347	51.56
08004	643	339	52.72
08005	662	332	50.15
08006	725	260	35.86
08007	734	341	46.46
08008	624	304	48.72
08009	467	194	41.54
08010	737	372	50.47
08011	607	232	38.22
08012	639	230	35.99
08013	878	302	34.40
08014	690	168	24.35
08015	738	235	31.84
08016	292	74	25.34
08017	532	234	43.98
08018	960	187	19.48
08019	708	313	44.21
08020	736	335	45.52
08021	952	322	33.82
08022	649	245	37.75
08023	748	205	27.41
08024	364	171	46.98
08025	731	251	34.34
08026	794	227	28.59
08027	694	313	45.10
08028	745	267	35.84
08029	819	300	36.63
08030	732	284	38.80
08031	587	201	34.24
08032	567	205	36.16
08033	739	260	35.18
08034	663	267	40.27
08035	729	298	40.88
08036	731	304	41.59
08037	498	239	47.99
08038	544	165	30.33
08039	658	283	43.01
08040	580	209	36.03
08041	780	291	37.31
08042	894	334	37.36
08043	437	148	33.87
08044	492	181	36.79
08045	841	213	25.33
08046	565	187	33.10
08047	608	202	33.22
08048	719	226	31.43
08049	674	266	39.47
08050	706	289	40.93
08051	664	327	49.25
08052	805	357	44.35
08053	408	141	34.56
08054	709	194	27.36
08055	535	248	46.36
08056	687	283	41.19
09001	736	240	32.61
09002	637	202	31.71
09003	805	130	16.15
09004	564	191	33.87
09005	685	261	38.10
09006	678	233	34.37
09007	683	188	27.53
09008	875	212	24.23
09009	717	291	40.59
09010	649	179	27.58
09011	615	174	28.29
09012	748	302	40.37
09013	724	311	42.96
09014	769	319	41.48
09015	1315	182	13.84
09016	663	218	32.88
09017	643	167	25.97
09018	594	183	30.81
09019	669	222	33.18
09020	705	252	35.74
09021	684	211	30.85
09022	683	268	39.24
09023	736	322	43.75
09024	652	280	42.94
09025	649	266	40.99
09026	1039	186	17.90
09027	624	202	32.37
09028	681	107	15.71
09029	777	215	27.67
09030	624	172	27.56
09031	705	180	25.53
09032	729	253	34.71
09033	691	168	24.31
09034	700	184	26.29
09035	628	248	39.49
09036	670	193	28.81
09037	871	365	41.91
09038	730	225	30.82
09039	754	251	33.29
09040	765	295	38.56
09041	578	184	31.83
09042	686	283	41.25
09043	796	191	23.99
09044	592	210	35.47
09045	629	185	29.41
09046	732	248	33.88
09047	690	312	45.22
09048	717	299	41.70
09049	713	283	39.69
09050	805	375	46.58
09051	626	263	42.01
10001	653	213	32.62
10002	724	243	33.56
10003	841	246	29.25
10004	770	150	19.48
10005	709	190	26.80
10006	681	146	21.44
10007	655	129	19.69
10008	608	83	13.65
10009	720	230	31.94
10010	767	226	29.47
10011	1007	195	19.36
10012	574	120	20.91
10013	878	175	19.93
10014	948	231	24.37
10015	1356	472	34.81
10016	693	164	23.67
10017	943	302	32.03
10018	592	111	18.75
10019	788	230	29.19
10020	813	253	31.12
10021	835	189	22.63
10022	564	106	18.79
10023	747	152	20.35
10024	704	216	30.68
10025	245	68	27.76
10026	798	116	14.54
10027	971	166	17.10
10028	915	192	20.98
10029	791	153	19.34
10030	792	155	19.57
10031	746	132	17.69
10032	795	178	22.39
10033	671	128	19.08
10034	725	124	17.10
10035	768	252	32.81
10036	229	57	24.89
11001	918	283	30.83
11002	386	17	4.40
11003	764	224	29.32
11004	783	210	26.82
11005	1182	307	25.97
11006	1131	389	34.39
11007	1022	218	21.33
11008	922	234	25.38
11009	858	212	24.71
11010	944	225	23.83
11011	916	263	28.71
11012	1098	428	38.98
11013	1023	344	33.63
11014	625	177	28.32
11015	378	121	32.01
11016	712	180	25.28
11017	926	324	34.99
11018	808	229	28.34
11019	1077	320	29.71
11020	615	196	31.87
11021	926	408	44.06
11022	1080	302	27.96
11023	443	180	40.63
11024	792	367	46.34
11025	909	357	39.27
11026	901	344	38.18
11027	493	77	15.62
11028	469	121	25.80
11029	861	342	39.72
11030	629	117	18.60
11031	804	293	36.44
11032	369	145	39.30
11033	879	297	33.79
11034	338	130	38.46
11035	225	84	37.33
11036	452	103	22.79
11037	368	87	23.64
11038	471	119	25.27
12001	759	217	28.59
12002	743	154	20.73
12003	932	300	32.19
12004	802	215	26.81
12005	804	205	25.50
12006	980	185	18.88
12007	881	135	15.32
12008	938	238	25.37
12009	740	166	22.43
12010	985	176	17.87
12011	924	162	17.53
12012	969	163	16.82
12013	935	197	21.07
12014	874	144	16.48
12015	886	157	17.72
12016	938	102	10.87
12017	935	173	18.50
12018	917	150	16.36
12019	821	198	24.12
12020	1085	157	14.47
12021	906	199	21.96
12022	950	133	14.00
12023	826	217	26.27
13001	518	197	38.03
13002	463	204	44.06
13003	549	104	18.94
13004	664	214	32.23
13005	744	183	24.60
13006	507	231	45.56
13007	525	110	20.95
13008	472	157	33.26
13009	669	172	25.71
13010	477	217	45.49
13011	624	210	33.65
13012	628	162	25.80
13013	578	206	35.64
13014	654	150	22.94
13015	817	225	27.54
13016	492	103	20.93
13017	568	179	31.51
13018	505	168	33.27
13019	838	138	16.47
13020	403	154	38.21
13021	636	270	42.45
13022	638	232	36.36
13023	527	121	22.96
13024	594	159	26.77
13025	639	166	25.98
13026	682	162	23.75
13027	569	195	34.27
13028	527	124	23.53
13029	506	136	26.88
13030	491	104	21.18
13031	652	247	37.88
13032	506	199	39.33
13033	536	222	41.42
13034	711	168	23.63
13035	556	161	28.96
13036	427	101	23.65
13037	684	248	36.26
13038	493	206	41.78
13039	607	160	26.36
13040	627	170	27.11
13041	718	179	24.93
13042	596	224	37.58
13043	599	193	32.22
13044	657	144	21.92
13045	685	225	32.85
13046	775	184	23.74
13047	725	150	20.69
13048	483	189	39.13
14001	727	333	45.80
14002	979	230	23.49
14003	810	136	16.79
14004	667	232	34.78
14005	1154	176	15.25
14006	385	64	16.62
14007	957	186	19.44
14008	916	176	19.21
14009	802	307	38.28
14010	558	100	17.92
14011	465	76	16.34
14012	780	177	22.69
14013	696	146	20.98
14014	725	118	16.28
14015	836	139	16.63
14016	597	132	22.11
14017	667	131	19.64
14018	321	76	23.68
14019	717	128	17.85
14020	620	87	14.03
14021	736	123	16.71
14022	1005	232	23.08
14023	625	163	26.08
14024	737	296	40.16
14025	488	84	17.21
14026	570	115	20.18
14027	760	167	21.97
14028	618	111	17.96
14029	631	135	21.39
14030	495	71	14.34
14031	443	86	19.41
15001	857	285	33.26
15002	558	162	29.03
15003	588	175	29.76
15004	890	255	28.65
15005	917	255	27.81
15006	928	263	28.34
15007	612	193	31.54
15008	821	250	30.45
15009	1076	318	29.55
15010	1091	339	31.07
15011	994	279	28.07
15012	955	303	31.73
15013	931	236	25.35
15014	886	206	23.25
15015	838	187	22.32
15016	929	297	31.97
15017	645	196	30.39
15018	588	151	25.68
15019	806	216	26.80
15020	650	199	30.62
15021	535	161	30.09
15022	732	172	23.50
15023	654	184	28.13
15024	631	169	26.78
16001	962	186	19.33
16002	759	181	23.85
16003	657	156	23.74
16004	771	173	22.44
16005	673	115	17.09
16006	689	187	27.14
16007	708	170	24.01
16008	579	100	17.27
16009	725	187	25.79
16010	663	171	25.79
16011	763	152	19.92
16012	704	138	19.60
16013	784	112	14.29
16014	597	158	26.47
16015	708	205	28.95
16016	632	211	33.39
16017	907	132	14.55
16018	761	198	26.02
16019	687	163	23.73
16020	559	136	24.33
16021	702	162	23.08
16022	701	145	20.68
16023	905	140	15.47
16024	383	118	30.81
16025	755	226	29.93
16026	611	187	30.61
16027	629	153	24.32
16028	583	224	38.42
16029	691	164	23.73
16030	590	155	26.27
16031	641	225	35.10
16032	849	129	15.19
16033	625	169	27.04
16034	622	161	25.88
16035	953	188	19.73
16036	503	131	26.04
17001	740	166	22.43
17002	768	223	29.04
17003	793	224	28.25
17004	804	293	36.44
17005	594	170	28.62
17006	806	162	20.10
17007	830	128	15.42
17008	717	180	25.10
17009	582	177	30.41
17010	898	312	34.74
17011	599	156	26.04
17012	970	216	22.27
17013	721	209	28.99
17014	871	223	25.60
17015	816	230	28.19
17016	818	158	19.32
17017	790	198	25.06
17018	737	278	37.72
17019	600	112	18.67
17020	780	279	35.77
17021	742	328	44.20
17022	726	203	27.96
17023	552	147	26.63
17024	756	269	35.58
17025	640	142	22.19
17026	835	244	29.22
17027	755	206	27.28
17028	583	173	29.67
17029	701	217	30.96
17030	728	117	16.07
17031	609	138	22.66
17032	673	158	23.48
17033	622	139	22.35
17034	649	157	24.19
17035	653	164	25.11
17036	682	224	32.84
17037	673	193	28.68
17038	865	191	22.08
17039	683	239	34.99
17040	727	250	34.39
17041	771	289	37.48
18001	658	194	29.48
18002	753	154	20.45
18003	625	207	33.12
18004	669	287	42.90
18005	543	152	27.99
18006	595	216	36.30
18007	773	220	28.46
18008	661	286	43.27
18009	594	262	44.11
18010	765	355	46.41
18011	633	185	29.23
18012	653	256	39.20
18013	693	261	37.66
18014	675	280	41.48
18015	823	232	28.19
18016	636	235	36.95
18017	740	210	28.38
18018	565	256	45.31
18019	647	244	37.71
18020	547	198	36.20
18021	749	326	43.52
18022	700	335	47.86
18023	701	223	31.81
18024	749	175	23.36
18025	716	204	28.49
18026	692	320	46.24
18027	629	186	29.57
18028	698	224	32.09
18029	748	276	36.90
18030	847	190	22.43
18031	721	249	34.54
18032	666	261	39.19
18033	606	201	33.17
18034	683	350	51.24
18035	674	326	48.37
18036	717	229	31.94
18037	714	285	39.92
18038	640	256	40.00
18039	790	161	20.38
18040	757	242	31.97
18041	706	316	44.76
18042	675	162	24.00
18043	599	140	23.37
18044	675	200	29.63
18045	751	156	20.77
18046	790	203	25.70
18047	568	158	27.82
18048	591	194	32.83
18049	564	137	24.29
18050	643	183	28.46
19001	575	314	54.61
19002	802	466	58.10
19003	522	270	51.72
19004	764	363	47.51
19005	658	382	58.05
19006	710	347	48.87
19007	591	301	50.93
19008	778	343	44.09
19009	478	264	55.23
19010	732	404	55.19
19011	678	321	47.35
19012	565	272	48.14
19013	742	375	50.54
19014	761	372	48.88
19015	898	405	45.10
19016	689	356	51.67
19017	575	291	50.61
19018	558	335	60.04
19019	787	422	53.62
19020	567	301	53.09
19021	730	293	40.14
19022	651	380	58.37
19023	656	357	54.42
19024	471	253	53.72
19025	613	321	52.37
19026	633	340	53.71
19027	624	337	54.01
19028	734	365	49.73
19029	764	315	41.23
19030	640	294	45.94
19031	565	322	56.99
19032	588	311	52.89
19033	702	313	44.59
19034	549	314	57.19
19035	550	314	57.09
19036	898	412	45.88
19037	599	344	57.43
19038	606	297	49.01
19039	308	96	31.17
19040	665	344	51.73
19041	661	303	45.84
19042	494	265	53.64
19043	919	401	43.63
19044	773	341	44.11
19045	668	333	49.85
19046	644	373	57.92
19047	893	493	55.21
19048	910	344	37.80
19049	739	420	56.83
19050	602	284	47.18
19051	685	382	55.77
19052	811	343	42.29
19053	596	289	48.49
19054	593	264	44.52
19055	592	273	46.11
19056	610	383	62.79
19057	495	268	54.14
20001	719	274	38.11
20002	405	106	26.17
20003	672	212	31.55
20004	500	110	22.00
20005	908	266	29.30
20006	471	110	23.35
20007	950	225	23.68
20008	703	263	37.41
20009	881	389	44.15
20010	624	162	25.96
20011	965	321	33.26
20012	690	171	24.78
20013	919	297	32.32
20014	360	144	40.00
20015	1037	157	15.14
20016	750	292	38.93
20017	725	139	19.17
20018	608	169	27.80
20019	837	245	29.27
20020	753	117	15.54
20021	740	177	23.92
20022	791	370	46.78
20023	894	253	28.30
20024	755	298	39.47
20025	682	195	28.59
20026	693	257	37.09
20027	477	135	28.30
20028	524	162	30.92
20029	851	299	35.14
20030	403	113	28.04
20031	919	282	30.69
20032	807	231	28.62
20033	496	160	32.26
20034	872	360	41.28
20035	905	117	12.93
20036	302	71	23.51
20037	273	66	24.18
20038	335	88	26.27
20039	65	19	29.23
21001	736	297	40.35
21002	625	168	26.88
21003	778	290	37.28
21004	774	254	32.82
21005	719	326	45.34
21006	655	210	32.06
21007	636	299	47.01
21008	706	269	38.10
21009	678	310	45.72
21010	664	218	32.83
21011	704	242	34.38
21012	691	238	34.44
21013	771	252	32.68
21014	781	299	38.28
21015	688	229	33.28
21016	688	245	35.61
21017	715	227	31.75
21018	744	307	41.26
21019	757	275	36.33
21020	669	217	32.44
21021	631	210	33.28
21022	658	225	34.19
21023	654	243	37.16
21024	718	269	37.47
21025	621	246	39.61
21026	820	252	30.73
21027	718	252	35.10
21028	903	311	34.44
21029	765	312	40.78
21030	672	201	29.91
21031	455	214	47.03
21032	701	259	36.95
21033	687	212	30.86
21034	747	241	32.26
21035	765	336	43.92
21036	685	246	35.91
21037	583	205	35.16
21038	775	246	31.74
21039	642	198	30.84
21040	647	243	37.56
21041	682	297	43.55
21042	761	299	39.29
21043	746	266	35.66
21044	750	275	36.67
21045	698	238	34.10
21046	731	287	39.26
21047	710	233	32.82
21048	719	251	34.91
21049	731	305	41.72
21050	618	199	32.20
21051	680	256	37.65
21052	711	248	34.88
21053	567	226	39.86
21054	643	257	39.97
22001	413	126	30.51
22002	829	219	26.42
22003	1172	191	16.30
22004	756	110	14.55
22005	869	142	16.34
22006	823	133	16.16
22007	600	103	17.17
22008	947	263	27.77
22009	763	113	14.81
22010	1045	181	17.32
22011	835	117	14.01
22012	690	183	26.52
22013	895	139	15.53
22014	803	132	16.44
22015	709	95	13.40
22016	667	98	14.69
22017	961	173	18.00
22018	855	105	12.28
22019	413	82	19.85
22020	820	117	14.27
22021	852	227	26.64
22022	904	111	12.28
22023	874	296	33.87
22024	1033	177	17.13
22025	858	134	15.62
23001	581	229	39.41
23002	684	247	36.11
23003	579	220	38.00
23004	669	254	37.97
23005	727	152	20.91
23006	763	189	24.77
23007	641	141	22.00
23008	833	207	24.85
23009	647	120	18.55
23010	793	167	21.06
23011	815	162	19.88
23012	594	234	39.39
23013	690	116	16.81
23014	597	208	34.84
23015	672	112	16.67
23016	594	239	40.24
23017	652	97	14.88
23018	594	205	34.51
23019	670	120	17.91
23020	592	63	10.64
23021	602	263	43.69
23022	680	219	32.21
23023	586	231	39.42
23024	642	115	17.91
23025	743	142	19.11
23026	701	165	23.54
23027	540	227	42.04
23028	670	214	31.94
23029	535	196	36.64
23030	841	172	20.45
23031	610	126	20.66
23032	713	120	16.83
23033	783	131	16.73
23034	796	122	15.33
23035	537	169	31.47
23036	619	240	38.77
23037	627	231	36.84
23038	571	201	35.20
23039	726	161	22.18
24027	1124	207	18.42
24028	503	159	31.61
24029	508	159	31.30
24030	414	104	25.12
24031	845	210	24.85
24032	390	98	25.13
24033	523	113	21.61
24034	707	168	23.76
24035	611	152	24.88
24036	847	216	25.50
24037	440	114	25.91
24038	497	187	37.63
24039	757	211	27.87
24040	984	180	18.29
24041	490	159	32.45
24001	730	167	22.88
24002	758	178	23.48
24003	827	180	21.77
24004	577	137	23.74
24005	447	98	21.92
24006	712	204	28.65
24007	486	105	21.60
24008	414	91	21.98
24009	762	149	19.55
24010	346	82	23.70
24011	877	190	21.66
24012	489	121	24.74
24013	473	99	20.93
24014	711	146	20.53
24015	459	98	21.35
24016	1193	280	23.47
24017	637	163	25.59
24018	707	220	31.12
24019	807	229	28.38
24020	618	130	21.04
24021	397	79	19.90
24022	909	220	24.20
24023	719	156	21.70
24024	929	200	21.53
24025	649	156	24.04
24026	926	295	31.86
25001	736	291	39.54
25002	918	341	37.15
25003	1156	303	26.21
25004	812	240	29.56
25005	912	370	40.57
25006	652	128	19.63
25007	894	306	34.23
25008	959	339	35.35
25009	942	299	31.74
25010	1130	360	31.86
25011	1005	311	30.95
25012	788	318	40.36
25013	988	343	34.72
25014	857	203	23.69
25015	839	261	31.11
25016	1162	326	28.06
25017	884	364	41.18
25018	924	358	38.74
25019	994	346	34.81
25020	760	202	26.58
25021	1367	411	30.07
25022	877	298	33.98
25023	887	369	41.60
25024	938	333	35.50
25025	839	294	35.04
25026	842	338	40.14
25027	1127	229	20.32
25028	830	323	38.92
25029	723	274	37.90
25030	910	327	35.93
25031	1455	356	24.47
25032	833	256	30.73
26001	689	200	29.03
26002	646	190	29.41
26003	725	209	28.83
26004	625	137	21.92
26005	627	194	30.94
26006	752	160	21.28
26007	587	196	33.39
26008	464	83	17.89
26009	663	147	22.17
26010	619	175	28.27
26011	662	185	27.95
26012	720	192	26.67
26013	499	92	18.44
26014	585	128	21.88
26015	536	91	16.98
26016	518	83	16.02
26017	484	175	36.16
26018	600	96	16.00
26019	550	93	16.91
26020	592	167	28.21
26021	884	209	23.64
26022	549	69	12.57
26023	506	106	20.95
26024	669	149	22.27
26025	592	166	28.04
26026	538	120	22.30
26027	791	223	28.19
26028	765	287	37.52
26029	437	117	26.77
26030	492	158	32.11
26031	392	84	21.43
26032	694	242	34.87
26033	725	205	28.28
26034	719	237	32.96
26035	664	186	28.01
26036	643	182	28.30
26037	710	179	25.21
26038	400	89	22.25
26039	685	206	30.07
26040	487	112	23.00
26041	753	170	22.58
26042	549	137	24.95
26043	499	107	21.44
26044	491	96	19.55
26045	467	76	16.27
26046	437	126	28.83
26047	552	95	17.21
26048	606	144	23.76
26049	501	95	18.96
27001	1364	355	26.03
27002	767	259	33.77
27003	578	138	23.88
27004	466	131	28.11
27005	865	189	21.85
27006	941	228	24.23
27007	957	307	32.08
27008	824	171	20.75
27009	376	121	32.18
27010	883	314	35.56
27011	958	257	26.83
27012	497	150	30.18
27013	987	351	35.56
27014	503	93	18.49
27015	582	127	21.82
27016	1177	211	17.93
27017	766	216	28.20
27018	597	179	29.98
27019	617	113	18.31
27020	673	155	23.03
27021	691	239	34.59
27022	559	118	21.11
27023	626	199	31.79
27024	800	146	18.25
27025	695	213	30.65
27026	600	203	33.83
27027	1000	254	25.40
27028	735	182	24.76
27029	704	139	19.74
27030	415	129	31.08
27031	712	190	26.69
27032	685	203	29.64
27033	820	238	29.02
27034	653	183	28.02
27035	828	255	30.80
27036	608	181	29.77
27037	844	304	36.02
27038	963	370	38.42
27039	537	203	37.80
27040	1019	309	30.32
27041	719	248	34.49
27042	463	170	36.72
27043	522	153	29.31
27044	704	155	22.02
27045	1538	347	22.56
27046	560	175	31.25
27047	528	205	38.83
27048	1451	348	23.98
27049	668	149	22.31
27050	783	234	29.89
28001	625	124	19.84
28002	769	194	25.23
28003	612	141	23.04
28004	592	159	26.86
28005	388	136	35.05
28006	300	143	47.67
28007	774	170	21.96
28008	700	189	27.00
28009	757	189	24.97
28010	870	247	28.39
28011	1385	354	25.56
28012	781	167	21.38
28013	794	257	32.37
28014	680	176	25.88
28015	132	52	39.39
28016	502	120	23.90
28017	646	141	21.83
28018	491	177	36.05
28019	557	163	29.26
28020	635	185	29.13
28021	625	160	25.60
28022	586	161	27.47
28023	971	207	21.32
28024	689	172	24.96
28025	929	279	30.03
28026	851	191	22.44
28027	580	224	38.62
28028	695	258	37.12
28029	1318	71	5.39
28030	102	30	29.41
28031	972	324	33.33
28032	752	176	23.40
28033	830	198	23.86
28034	1582	296	18.71
28035	942	195	20.70
28036	429	111	25.87
28037	968	225	23.24
28038	424	79	18.63
28039	565	128	22.65
28040	921	223	24.21
28041	534	136	25.47
28042	758	174	22.96
28043	955	229	23.98
28044	594	136	22.90
28045	706	172	24.36
28046	1122	354	31.55
29001	829	343	41.38
29002	1140	324	28.42
29003	885	230	25.99
29004	924	287	31.06
29005	776	178	22.94
29006	781	193	24.71
29007	709	272	38.36
29008	911	167	18.33
29009	750	328	43.73
29010	808	365	45.17
29011	485	157	32.37
29012	898	312	34.74
29013	870	286	32.87
29014	721	240	33.29
29015	838	291	34.73
29016	811	232	28.61
29017	756	235	31.08
29018	844	232	27.49
29019	789	261	33.08
29020	999	269	26.93
29021	1116	261	23.39
29022	684	189	27.63
29023	805	274	34.04
29024	707	224	31.68
29025	864	313	36.23
29026	737	284	38.53
29027	710	237	33.38
29028	989	285	28.82
29029	913	254	27.82
29030	890	376	42.25
29031	908	207	22.80
29032	893	195	21.84
29033	514	206	40.08
29034	528	179	33.90
29035	671	183	27.27
29036	666	226	33.93
29037	777	242	31.15
29038	915	213	23.28
29039	943	240	25.45
29040	1096	297	27.10
29041	696	192	27.59
29042	908	257	28.30
29043	792	334	42.17
29044	994	313	31.49
30001	904	266	29.42
30002	922	298	32.32
30003	592	238	40.20
30004	851	262	30.79
30005	768	173	22.53
30006	763	251	32.90
30007	888	303	34.12
30008	964	342	35.48
30009	795	236	29.69
30010	989	306	30.94
30011	926	219	23.65
30012	872	233	26.72
30013	800	259	32.38
30014	684	169	24.71
30015	614	326	53.09
30016	509	156	30.65
30017	893	280	31.35
30018	1046	288	27.53
30019	1038	232	22.35
30020	876	294	33.56
30021	665	235	35.34
30022	1103	319	28.92
30023	963	245	25.44
30024	1110	342	30.81
30025	1190	329	27.65
30026	596	198	33.22
30027	587	205	34.92
30028	805	286	35.53
30029	635	139	21.89
30030	460	109	23.70
30031	527	218	41.37
30032	576	223	38.72
31001	662	142	21.45
31002	552	135	24.46
31003	575	178	30.96
31004	638	256	40.13
31005	602	210	34.88
31006	482	135	28.01
31007	776	244	31.44
31008	555	131	23.60
31009	676	119	17.60
31010	593	142	23.95
31011	483	130	26.92
31012	535	171	31.96
31013	684	173	25.29
31014	596	154	25.84
