Precinct	Register Voters	Ballots Cast	Turnout %
02045	1025	333	32.49
02046	510	154	30.20
03001	1256	409	32.56
03002	838	468	55.85
03003	883	325	36.81
03004	871	378	43.40
03005	689	189	27.43
03006	1025	417	40.68
03007	561	273	48.66
03008	846	239	28.25
03009	886	342	38.60
03010	561	134	23.89
03011	849	302	35.57
03012	729	386	52.95
03013	879	414	47.10
03014	923	328	35.54
03015	850	265	31.18
03016	824	260	31.55
03017	1189	359	30.19
03018	1424	399	28.02
03019	925	396	42.81
03020	899	332	36.93
03021	898	408	45.43
03022	1173	410	34.95
03023	882	256	29.02
03024	805	269	33.42
03025	1415	564	39.86
03026	843	464	55.04
03027	1109	426	38.41
03028	609	280	45.98
03029	1089	279	25.62
03030	767	296	38.59
03031	956	350	36.61
03032	982	372	37.88
03033	1022	354	34.64
03034	1083	390	36.01
03035	923	139	15.06
03036	645	154	23.88
03037	825	271	32.85
03038	623	324	52.01
03039	1387	450	32.44
03040	922	258	27.98
03041	829	300	36.19
04001	1129	463	41.01
04002	985	401	40.71
04003	777	264	33.98
04004	1113	460	41.33
04005	777	372	47.88
04006	945	429	45.40
04007	992	466	46.98
04008	881	389	44.15
04009	823	476	57.84
04010	949	439	46.26
04011	945	303	32.06
04012	1007	363	36.05
04013	1044	280	26.82
04014	860	349	40.58
04015	977	413	42.27
04016	1446	472	32.64
04017	994	428	43.06
04018	864	380	43.98
04019	888	211	23.76
04020	740	364	49.19
04021	1056	338	32.01
04022	803	390	48.57
04023	987	470	47.62
04024	789	324	41.06
04025	891	385	43.21
04026	829	322	38.84
04027	1056	429	40.63
04028	726	299	41.18
04029	851	295	34.67
04030	1267	403	31.81
04031	701	306	43.65
04032	945	374	39.58
04033	869	367	42.23
04034	802	328	40.90
04035	1058	400	37.81
04036	952	396	41.60
04037	1526	512	33.55
04038	821	375	45.68
05001	809	233	28.80
05002	691	192	27.79
05003	838	371	44.27
05004	964	405	42.01
05005	777	288	37.07
05006	704	252	35.80
05007	728	354	48.63
05008	734	377	51.36
05009	822	428	52.07
05010	809	227	28.06
05011	745	392	52.62
05012	665	191	28.72
05013	807	254	31.47
05014	596	302	50.67
05015	702	304	43.30
05016	894	269	30.09
05017	833	277	33.25
05018	680	337	49.56
05019	692	374	54.05
05020	803	409	50.93
05021	736	346	47.01
05022	750	444	59.20
05023	1221	593	48.57
05024	834	372	44.60
05025	742	317	42.72
05026	859	335	39.00
05027	990	342	34.55
05028	868	335	38.59
05029	864	341	39.47
05030	705	210	29.79
05031	752	238	31.65
05032	802	419	52.24
05033	861	347	40.30
05034	789	404	51.20
05035	841	419	49.82
05036	646	193	29.88
05037	809	454	56.12
05038	830	283	34.10
05039	593	301	50.76
05040	639	271	42.41
05041	354	243	68.64
06001	678	312	46.02
06002	692	269	38.87
06003	691	321	46.45
06004	650	196	30.15
06005	702	150	21.37
06006	713	301	42.22
06007	722	217	30.06
06008	689	274	39.77
06009	816	210	25.74
06010	647	154	23.80
06011	719	208	28.93
06012	719	157	21.84
06013	567	205	36.16
06014	754	242	32.10
06015	896	186	20.76
06016	698	308	44.13
06017	693	161	23.23
06018	692	178	25.72
06019	724	240	33.15
06020	639	131	20.50
06021	626	117	18.69
06022	613	148	24.14
06023	576	111	19.27
06024	543	134	24.68
06025	514	115	22.37
06026	711	154	21.66
06027	638	131	20.53
06028	562	126	22.42
06029	665	286	43.01
06030	752	217	28.86
06031	682	278	40.76
06032	695	246	35.40
06033	683	252	36.90
06034	686	265	38.63
06035	620	242	39.03
06036	687	320	46.58
06037	646	307	47.52
06038	701	286	40.80
06039	700	199	28.43
06040	690	232	33.62
06041	686	262	38.19
06042	788	229	29.06
06043	713	223	31.28
06044	784	222	28.32
06045	734	282	38.42
06046	543	174	32.04
06047	590	186	31.53
06048	753	259	34.40
07001	715	237	33.15
07002	845	191	22.60
07003	661	276	41.75
07004	665	252	37.89
07005	660	229	34.70
07006	816	317	38.85
07007	786	198	25.19
07008	655	220	33.59
07009	1078	436	40.45
07010	715	256	35.80
07011	811	218	26.88
07012	798	222	27.82
07013	477	165	34.59
07014	894	249	27.85
07015	652	235	36.04
07016	765	157	20.52
07017	659	169	25.64
07018	731	212	29.00
07019	646	232	35.91
07020	704	149	21.16
07021	640	165	25.78
07022	728	204	28.02
07023	600	268	44.67
07024	656	197	30.03
07025	740	156	21.08
07026	556	200	35.97
07027	631	187	29.64
07028	631	168	26.62
07029	641	188	29.33
07030	668	149	22.31
07031	565	149	26.37
07032	766	371	48.43
07033	751	358	47.67
07034	796	317	39.82
07035	774	245	31.65
07036	752	299	39.76
07037	662	282	42.60
07038	689	209	30.33
07039	644	249	38.66
07040	612	224	36.60
07041	718	226	31.48
07042	662	210	31.72
07043	693	237	34.20
07044	684	179	26.17
07045	868	196	22.58
07046	269	143	53.16
08001	720	227	31.53
08002	800	225	28.13
08003	673	348	51.71
08004	642	317	49.38
08005	662	313	47.28
08006	723	267	36.93
08007	740	320	43.24
08008	622	308	49.52
08009	473	172	36.36
08010	737	391	53.05
08011	602	228	37.87
08012	634	227	35.80
08013	876	274	31.28
08014	675	146	21.63
08015	726	222	30.58
08016	292	66	22.60
08017	532	248	46.62
08018	947	192	20.27
08019	704	335	47.59
08020	734	339	46.19
08021	945	329	34.81
08022	649	248	38.21
08023	746	200	26.81
08024	366	177	48.36
08025	735	227	30.88
08026	793	223	28.12
08027	693	311	44.88
08028	749	268	35.78
08029	821	313	38.12
08030	729	260	35.67
08031	593	187	31.53
08032	568	195	34.33
08033	740	275	37.16
08034	664	262	39.46
08035	724	316	43.65
08036	726	281	38.71
08037	495	234	47.27
08038	541	168	31.05
08039	661	252	38.12
08040	564	202	35.82
08041	773	280	36.22
08042	874	327	37.41
08043	437	147	33.64
08044	489	173	35.38
08045	823	188	22.84
08046	562	209	37.19
08047	604	209	34.60
08048	722	214	29.64
08049	671	237	35.32
08050	712	292	41.01
08051	668	295	44.16
08052	803	350	43.59
08053	402	145	36.07
08054	699	196	28.04
08055	530	239	45.09
08056	685	280	40.88
09001	737	240	32.56
09002	639	209	32.71
09003	806	132	16.38
09004	558	191	34.23
09005	683	245	35.87
09006	676	222	32.84
09007	676	197	29.14
09008	864	195	22.57
09009	719	288	40.06
09010	648	181	27.93
09011	617	171	27.71
09012	745	282	37.85
09013	711	298	41.91
09014	770	315	40.91
09015	1307	163	12.47
09016	662	218	32.93
09017	643	156	24.26
09018	591	168	28.43
09019	665	210	31.58
09020	706	252	35.69
09021	681	220	32.31
09022	685	285	41.61
09023	738	300	40.65
09024	652	260	39.88
09025	644	257	39.91
09026	1038	179	17.24
09027	623	199	31.94
09028	672	97	14.43
09029	779	211	27.09
09030	623	177	28.41
09031	698	174	24.93
09032	722	229	31.72
09033	694	165	23.78
09034	688	188	27.33
09035	628	254	40.45
09036	668	188	28.14
09037	863	381	44.15
09038	733	225	30.70
09039	753	260	34.53
09040	766	286	37.34
09041	582	199	34.19
09042	671	289	43.07
09043	786	201	25.57
09044	592	234	39.53
09045	627	171	27.27
09046	733	245	33.42
09047	687	291	42.36
09048	709	265	37.38
09049	709	283	39.92
09050	801	354	44.19
09051	626	254	40.58
10001	646	216	33.44
10002	717	301	41.98
10003	836	312	37.32
10004	756	167	22.09
10005	704	246	34.94
10006	676	263	38.91
10007	655	197	30.08
10008	606	103	17.00
10009	722	276	38.23
10010	770	313	40.65
10011	1002	298	29.74
10012	575	181	31.48
10013	871	242	27.78
10014	943	370	39.24
10015	1350	470	34.81
10016	696	189	27.16
10017	929	369	39.72
10018	588	132	22.45
10019	786	318	40.46
10020	806	299	37.10
10021	836	260	31.10
10022	567	126	22.22
10023	745	216	28.99
10024	700	278	39.71
10025	242	79	32.64
10026	789	170	21.55
10027	974	164	16.84
10028	907	306	33.74
10029	785	221	28.15
10030	801	220	27.47
10031	741	167	22.54
10032	789	277	35.11
10033	671	184	27.42
10034	715	159	22.24
10035	762	375	49.21
10036	225	68	30.22
11001	916	332	36.24
11002	366	17	4.64
11003	740	256	34.59
11004	788	257	32.61
11005	1177	366	31.10
11006	1128	404	35.82
11007	965	242	25.08
11008	928	296	31.90
11009	859	266	30.97
11010	951	313	32.91
11011	913	308	33.73
11012	1091	522	47.85
11013	1016	433	42.62
11014	622	211	33.92
11015	376	141	37.50
11016	713	225	31.56
11017	926	376	40.60
11018	801	280	34.96
11019	1070	394	36.82
11020	612	239	39.05
11021	915	486	53.11
11022	1075	403	37.49
11023	442	220	49.77
11024	781	454	58.13
11025	905	412	45.52
11026	899	415	46.16
11027	487	110	22.59
11028	466	143	30.69
11029	862	439	50.93
11030	628	156	24.84
11031	796	357	44.85
11032	371	190	51.21
11033	870	337	38.74
11034	335	156	46.57
11035	225	113	50.22
11036	447	132	29.53
11037	365	101	27.67
11038	473	138	29.18
12001	755	311	41.19
12002	741	221	29.82
12003	923	393	42.58
12004	802	299	37.28
12005	796	327	41.08
12006	971	303	31.20
12007	879	226	25.71
12008	930	359	38.60
12009	734	259	35.29
12010	972	250	25.72
12011	920	240	26.09
12012	969	243	25.08
12013	930	270	29.03
12014	859	186	21.65
12015	881	225	25.54
12016	933	190	20.36
12017	926	270	29.16
12018	922	222	24.08
12019	820	266	32.44
12020	1077	247	22.93
12021	895	256	28.60
12022	934	190	20.34
12023	818	301	36.80
13001	512	260	50.78
13002	465	258	55.48
13003	544	196	36.03
13004	661	308	46.60
13005	738	293	39.70
13006	507	309	60.95
13007	523	183	34.99
13008	467	214	45.82
13009	664	234	35.24
13010	474	300	63.29
13011	624	326	52.24
13012	623	220	35.31
13013	570	268	47.02
13014	652	216	33.13
13015	815	343	42.09
13016	490	150	30.61
13017	563	249	44.23
13018	504	248	49.21
13019	825	282	34.18
13020	402	202	50.25
13021	632	374	59.18
13022	635	335	52.76
13023	526	175	33.27
13024	593	251	42.33
13025	637	221	34.69
13026	683	246	36.02
13027	569	270	47.45
13028	526	174	33.08
13029	503	206	40.95
13030	486	187	38.48
13031	652	344	52.76
13032	505	284	56.24
13033	531	316	59.51
13034	712	289	40.59
13035	557	250	44.88
13036	421	150	35.63
13037	676	296	43.79
13038	487	276	56.67
13039	608	252	41.45
13040	625	250	40.00
13041	716	264	36.87
13042	592	341	57.60
13043	593	259	43.68
13044	630	368	58.41
13045	676	378	55.92
13046	772	311	40.28
13047	712	289	40.59
13048	477	287	60.17
14001	722	450	62.33
14002	967	352	36.40
14003	804	214	26.62
14004	661	344	52.04
14005	1142	326	28.55
14006	384	121	31.51
14007	945	265	28.04
14008	905	274	30.28
14009	794	383	48.24
14010	558	161	28.85
14011	464	161	34.70
14012	779	267	34.27
14013	689	239	34.69
14014	715	249	34.83
14015	825	246	29.82
14016	597	195	32.66
14017	653	211	32.31
14018	319	125	39.18
14019	710	219	30.85
14020	619	142	22.94
14021	726	220	30.30
14022	1002	337	33.63
14023	617	222	35.98
14024	727	395	54.33
14025	483	140	28.99
14026	571	165	28.90
14027	749	270	36.05
14028	607	178	29.32
14029	626	221	35.30
14030	492	125	25.41
14031	438	119	27.17
15001	858	258	30.07
15002	553	160	28.93
15003	585	165	28.21
15004	881	239	27.13
15005	919	236	25.68
15006	919	249	27.09
15007	604	160	26.49
15008	813	219	26.94
15009	1072	322	30.04
15010	1089	342	31.40
15011	985	263	26.70
15012	949	293	30.87
15013	920	216	23.48
15014	881	198	22.47
15015	828	216	26.09
15016	912	258	28.29
15017	646	197	30.50
15018	585	148	25.30
15019	802	236	29.43
15020	651	174	26.73
15021	535	143	26.73
15022	731	184	25.17
15023	651	169	25.96
15024	620	147	23.71
16001	958	213	22.23
16002	762	185	24.28
16003	653	138	21.13
16004	771	162	21.01
16005	678	123	18.14
16006	674	177	26.26
16007	708	166	23.45
16008	570	106	18.60
16009	720	178	24.72
16010	667	164	24.59
16011	766	138	18.02
16012	700	134	19.14
16013	779	129	16.56
16014	590	133	22.54
16015	703	191	27.17
16016	628	186	29.62
16017	904	127	14.05
16018	761	186	24.44
16019	671	155	23.10
16020	555	141	25.41
16021	693	158	22.80
16022	690	145	21.01
16023	898	143	15.92
16024	384	106	27.60
16025	740	222	30.00
16026	610	166	27.21
16027	627	144	22.97
16028	573	195	34.03
16029	685	145	21.17
16030	589	146	24.79
16031	634	190	29.97
16032	842	174	20.67
16033	631	153	24.25
16034	622	166	26.69
16035	951	199	20.93
16036	495	145	29.29
17001	739	189	25.58
17002	761	198	26.02
17003	788	220	27.92
17004	797	278	34.88
17005	587	174	29.64
17006	804	158	19.65
17007	824	140	16.99
17008	714	152	21.29
17009	575	173	30.09
17010	888	302	34.01
17011	591	164	27.75
17012	962	237	24.64
17013	711	204	28.69
17014	870	229	26.32
17015	806	222	27.54
17016	818	173	21.15
17017	791	195	24.65
17018	734	251	34.20
17019	601	107	17.80
17020	780	279	35.77
17021	744	342	45.97
17022	718	177	24.65
17023	555	123	22.16
17024	751	268	35.69
17025	648	147	22.69
17026	829	241	29.07
17027	758	208	27.44
17028	578	173	29.93
17029	695	227	32.66
17030	724	139	19.20
17031	609	127	20.85
17032	670	157	23.43
17033	616	131	21.27
17034	655	153	23.36
17035	654	153	23.39
17036	681	215	31.57
17037	666	191	28.68
17038	858	200	23.31
17039	683	218	31.92
17040	721	235	32.59
17041	773	276	35.71
18001	653	205	31.39
18002	755	180	23.84
18003	624	227	36.38
18004	670	307	45.82
